Id,Date,Tsu,Vol,Location_Name,Latitude,Longitude,Focal_Depth_km,Mag,MMI_Int,Total_Deaths,Total_Injuries,Temp_C,Wind_ms,Precip_mm
usc000rg36,2018-06-12,0,0,COLOMBIA:  PASTO,1.067,-77.272,11,4.9,0,2,7,17.0,13.0,4.3
us70006x57,2014-01-05,0,0,COLOMBIA:  SIPI,4.557,-76.644,54,5.6,5,0,0,28.3,9.7,16.2
us7000deqh,2021-03-01,0,0,"COLOMBIA: MEDELLIN, BETULIA",6.239,-76.098,10,5.1,9,2,0,17.6,4.0,62.4
us6000bhhp,2015-07-29,0,0,COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA,8.231,-77.315,12,5.9,3,0,6,25.5,6.2,13.0
usp000j6wm,2011-02-17,0,0,COLORADO:  PAONIA,38.947,-107.497,1,3.1,0,0,0,7.9,18.1,3.1
usp000hwgf,2011-08-23,0,0,COLORADO:  SEGUNDO,37.063,-104.701,4,5.4,7,0,0,30.0,11.3,0.3
us10006r9h,2018-05-15,0,0,COMOROS:  MAYOTTE,-12.776,45.581,17,5.9,0,0,3,0.0,0.0,0.0
us20004x2l,2021-06-10,0,0,CONGO: SOUTH KIVU,-3.086,28.259,10,5.0,5,2,0,30.8,9.2,0.0
us7000ebw8,2012-09-05,5464,0,COSTA RICA:  NICOYA,10.085,-85.315,35,7.6,0,2,20,29.4,6.7,7.0
us10007dxa,2016-12-01,0,0,"COSTA RICA:  PARAISO, TURRIALBA",9.949,-83.807,1,5.3,6,0,0,16.2,6.4,7.4
usp000js0m,2017-11-13,0,0,COSTA RICA: JACO,9.515,-84.487,19,6.5,8,2,0,29.0,8.7,5.4
usp000h9rp,2020-01-28,5740,0,CUBA: GRANMA;  CAYMAN IS;  JAMAICA,19.44,-78.755,10,7.7,0,0,0,0.0,0.0,0.0
us200082i5,2016-12-19,0,0,ECUADOR:  ESMERALDAS,0.93,-79.84,6,5.4,6,3,47,27.4,17.1,1.3
us20005kb6,2022-03-27,0,0,ECUADOR:  ESMERALDAS,0.909,-79.589,26,5.8,8,0,0,28.5,6.9,21.0
us7000gxqu,2016-05-18,0,0,ECUADOR:  MANABI PROVINCE,0.495,-79.616,30,6.9,4,1,162,29.8,7.0,5.4
us200082i5,2010-08-12,0,0,"ECUADOR:  MANTA, GUAYAQUIL, LOJA",-1.266,-77.306,207,7.1,0,0,0,28.6,6.2,0.0
us6000i2j3,2016-04-16,5599,0,"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS",0.35,-80.16,17,7.8,8,663,6274,28.3,16.3,0.7
us1000cdgu,2018-01-31,0,0,ECUADOR:  PASTAZA,-1.744,-77.672,21,5.2,4,1,0,22.8,7.4,4.1
us10004vl0,2011-10-29,0,0,ECUADOR:  POMASQUI,-0.13,-78.37,3,4.0,0,0,0,19.5,8.4,17.7
usb000s27f,2014-08-12,0,0,ECUADOR:  QUITO,-0.018,-78.322,12,5.1,5,2,8,18.7,6.9,2.2
us6000dimv,2019-02-22,0,0,"ECUADOR: AZUAY, MANABI, MORONA SANT.; PERU",-2.186,-77.051,145,7.5,0,1,9,30.8,8.7,5.8
usb000t2ev,2022-07-14,0,0,ECUADOR: GUAYAS,-2.04,-79.811,73,5.7,5,1,0,27.9,9.1,3.0
us20002515,2015-08-09,0,0,EL SALVADOR:  ALEGRIA,13.668,-88.478,10,4.5,4,0,4,37.4,11.8,0.9
usb000slwn,2014-10-14,5607,0,EL SALVADOR:  GULF OF FONSECA,12.526,-88.123,40,7.3,7,1,0,0.0,0.0,0.0
us1000dzgr,2018-05-06,0,0,"EL SALVADOR:  LA UNION, SAN MIGUEL",13.104,-88.062,10,5.4,0,0,1,32.8,18.4,0.0
us70003t2n,2019-05-30,0,0,EL SALVADOR:  SAN SALVADOR,13.199,-89.306,58,6.6,0,1,1,28.4,21.7,25.9
usp000jwxg,2017-04-10,0,0,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",13.766,-89.155,10,4.8,0,1,3,33.7,6.2,3.8
usp000jx3q,2011-11-24,0,0,EL SALVADOR-GUATEMALA,13.297,-87.898,43,5.1,0,0,0,31.7,14.3,0.0
usp000hr4z,2010-12-16,0,0,"ETHIOPIA:  JIMA,  HOSA'INA, SHENK'OLA, WENJELA",7.521,37.839,10,5.1,0,0,0,25.5,13.3,0.0
usp000hcs0,2017-01-03,5639,0,FIJI ISLANDS,-19.373,176.052,12,6.9,6,0,0,0.0,0.0,0.0
usb000kc60,2018-08-19,5686,0,FIJI ISLANDS,-18.113,-178.153,600,8.2,0,0,0,0.0,0.0,0.0
us70007qt0,2018-09-06,0,0,FIJI ISLANDS,-18.474,179.35,670,7.9,0,0,0,0.0,0.0,0.0
usp000j4b6,2019-11-11,0,0,"FRANCE:  LE TEIL, SAINT-THOME, VIVIERS",44.612,4.638,10,4.8,7,0,4,10.3,16.4,0.1
usp000jewy,2014-05-17,0,0,GERMANY:  HESSE,49.799,8.69,5,3.6,4,0,0,18.1,12.1,0.0
us20009nb8,2014-05-24,5790,0,"GREECE, TURKEY",40.24,25.33,23,6.9,7,3,310,0.0,0.0,0.0
us70004nt3,2019-07-19,0,0,GREECE:  ATHENS,38.115,23.505,10,5.3,0,0,4,29.7,16.6,0.2
us6000diae,2013-08-07,0,0,"GREECE:  CENTRAL:   PHTHIOTIS, REGGINI",38.689,22.695,0,5.5,0,0,0,28.6,14.4,0.0
us7000df7z,2013-06-15,5793,0,GREECE:  CRETE,34.4,25.02,10,6.2,3,0,0,0.0,0.0,0.0
usc000syak,2020-05-02,5747,0,GREECE:  CRETE,34.205,25.712,17,6.6,7,0,0,0.0,0.0,0.0
us6000ddle,2021-09-27,0,0,GREECE:  CRETE,35.252,25.26,8,6.0,8,1,20,25.9,17.1,0.0
usp000h76q,2013-10-12,5794,0,GREECE:  CRETE:  CHANIA,35.514,23.252,40,6.6,7,0,1,0.0,0.0,0.0
usb000s57w,2018-10-25,5690,0,"GREECE:  IONIAN SEA:  ZAKYNTHOS, STROFADES",37.52,20.557,14,6.8,0,0,3,0.0,0.0,0.0
usp000j16w,2014-01-26,0,0,GREECE:  KEFALONIA,38.208,20.453,8,6.1,7,0,6,0.0,0.0,0.0
us7000bpvt,2014-02-03,0,0,GREECE:  KEFALONIA:  LIXOURION,38.244,20.379,4,6.0,3,0,16,0.0,0.0,0.0
usc000t478,2015-11-17,5594,0,"GREECE:  LEFKADA, KEFALONIA, ITHACA",38.67,20.6,11,6.5,0,2,4,18.9,8.4,0.0
us20002n56,2020-10-30,5757,0,GREECE:  SAMOS; TURKEY:  IZMIR,37.918,26.79,21,7.0,8,118,1054,22.1,15.5,2.1
us6000d7vr,2021-10-12,5817,0,GREECE: CRETE,35.193,26.256,10,6.4,8,0,0,0.0,0.0,0.0
us7000c7y0,2017-06-12,5652,0,GREECE: LESBOS,38.93,26.365,12,6.3,0,1,15,27.0,27.3,0.0
us20002zt0,2021-03-03,0,0,"GREECE: TYRNAVOS, LARISA",39.764,22.176,10,6.3,9,0,11,15.8,7.9,0.0
us20006f61,2010-08-13,5343,0,"GUAM, NORTHERN MARIANA ISLANDS",12.484,141.476,10,6.9,0,0,0,0.0,0.0,0.0
us1000eigv,2013-09-07,0,0,"GUATEMALA:  COATEPEQUE, QUETZALTENANGO",14.606,-92.121,66,6.4,7,1,11,32.7,9.1,2.3
us6000b9cc,2011-09-19,0,0,GUATEMALA:  CUILAPA SANTA ROSA,14.186,-90.238,9,5.6,0,1,0,24.3,6.6,8.8
us70006q68,2012-11-07,5468,0,"GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU",13.988,-91.895,24,7.3,0,48,155,31.6,9.0,1.0
us1000hbcu,2022-02-16,0,0,"GUATEMALA: BAJA VERAPAZ, GUATEMALA, QUEZALTENANGO",14.193,-91.297,83,6.2,8,3,2,33.9,13.8,0.0
us1000322j,2017-06-22,0,0,"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA",13.717,-90.972,38,6.8,6,0,4,27.8,21.1,17.7
us20005ih9,2017-06-14,0,0,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO",14.909,-92.009,93,6.9,8,5,30,28.7,7.3,2.3
usp000h61b,2021-08-14,5803,0,HAITI,18.408,-73.475,10,7.2,9,2248,12763,30.7,6.6,1.2
usp000h60h,2010-01-12,4622,0,HAITI:  PORT-AU-PRINCE,18.457,-72.533,13,7.0,0,316000,300000,26.2,14.8,0.6
us7000gek3,2022-01-24,0,0,HAITI: NIPPES,18.458,-73.337,10,5.3,7,2,52,28.8,7.3,0.3
us1000h8hi,2018-10-07,0,0,HAITI: PORT-DEX-PAIX,20.034,-73.013,24,5.9,0,18,580,29.2,7.6,11.3
hv70116556,2018-05-04,5678,6864,HAWAIIAN ISLANDS: PUNA DISTRICT,19.313,-154.998,2,6.9,0,0,1,28.4,13.7,2.0
us1000c2zy,2018-01-10,5672,0,HONDURAS,17.483,-83.52,19,7.5,8,0,0,0.0,0.0,0.0
usb000g4a2,2013-04-10,0,0,HONDURAS: ATLANTIDA,15.52,-87.159,4,5.4,0,0,0,34.0,7.1,0.0
us1000hxdh,2017-01-03,0,0,INDIA:  AMBASA;  BANGLADESH,24.015,92.018,32,5.7,0,3,0,28.5,7.7,0.0
usp000jb6k,2010-06-18,0,0,INDIA:  ANDAMAN ISLANDS:  DIGLIPUR,13.197,93.087,20,5.9,0,0,0,0.0,0.0,0.0
usb000khnw,2011-11-21,0,0,INDIA:  ASSAM,24.955,95.236,114,5.8,0,0,0,28.7,4.3,0.0
usp000jfth,2021-04-28,0,0,INDIA:  ASSAM,26.782,92.436,34,6.0,9,2,12,35.5,7.1,1.4
usb000k57j,2012-05-11,0,0,"INDIA:  ASSAM:  KAMRUP, GUWAHATI",26.175,92.889,43,5.4,0,0,2,31.2,8.4,1.1
us2000c1ea,2010-05-01,0,0,INDIA:  CHAMOLI,30.099,80.026,36,4.5,0,0,0,13.2,8.2,3.4
usp000j8hs,2011-09-07,0,0,INDIA:  DELHI,28.724,77.189,10,4.3,0,0,1,31.8,9.2,10.4
usp000hk1h,2012-10-18,0,0,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",23.739,81.314,10,5.0,0,0,0,33.0,9.3,0.0
us70009q28,2011-10-20,0,0,INDIA:  GUJARAT,21.211,70.533,10,5.0,0,0,34,32.7,10.7,0.0
us20002aml,2016-01-03,0,0,INDIA:  IMPAHL,24.804,93.651,55,6.7,7,13,100,24.8,6.5,0.0
us10005g2n,2013-05-01,0,0,"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN",33.061,75.863,15,5.7,0,3,90,15.0,8.5,2.7
us1000h4z5,2013-08-02,0,0,INDIA:  KASHMIR:  KISHTWAR,33.297,75.95,42,5.2,3,0,2,14.5,6.0,16.6
usp000jte2,2015-06-28,0,0,INDIA:  KOKRAJHAR,26.638,90.41,26,5.3,0,0,2,30.9,12.0,12.1
usp000j9m2,2010-06-12,4902,0,INDIA:  LITTLE NICOBAR ISLAND,7.881,91.936,35,7.5,6,0,0,0.0,0.0,0.0
us6000h5el,2019-02-01,0,0,INDIA:  MAHARASHTRA:  PALGHAR,19.9,72.8,5,3.6,0,1,0,27.1,21.0,0.0
us2000bqsn,2019-07-24,0,0,INDIA:  MAHARASHTRA:  PALGHAR,20.0,72.9,10,3.8,0,1,0,30.9,15.5,19.4
usb000gjhz,2011-09-18,0,0,INDIA:  SIKKIM,27.73,88.155,50,6.9,0,111,177,-11.2,4.7,19.8
us6000d7f5,2011-10-29,0,0,INDIA:  SIKKIM,27.449,88.684,10,3.5,0,2,0,17.1,5.8,1.4
usp000jqwz,2010-06-22,0,0,INDIA:  TAULI,29.872,80.428,16,5.2,0,0,0,20.4,7.0,4.6
us2000bqtu,2018-09-12,0,0,INDIA:  WEST BENGAL,26.371,90.161,10,5.3,0,1,0,30.0,20.0,31.0
usp000js3m,2010-03-30,0,0,INDIA: ANDAMAN ISLANDS:  DIGLIPUR,13.667,92.831,34,6.7,0,0,10,0.0,0.0,0.0
usp000heu1,2016-04-13,0,0,INDIA: ASSAM; BANGLADESH,23.094,94.865,136,6.9,5,2,170,38.7,16.9,0.0
usp000jq38,2011-04-24,0,0,INDONESIA:   SULAWESI:  KENDARI,-4.586,122.771,8,6.1,0,0,14,30.5,9.8,8.2
usp000juw5,2017-03-21,0,0,INDONESIA:  BALI,-8.492,115.323,112,5.6,0,0,4,28.8,16.0,11.5
us100098p4,2021-10-15,0,0,"INDONESIA:  BALI: KARANGASEM, BANGLI",-8.356,115.458,10,5.1,8,3,82,29.8,12.5,0.1
us200080h2,2013-07-02,0,0,INDONESIA:  BANDA ACEH,4.645,96.665,13,6.1,0,48,2532,27.2,6.5,8.2
usp000jn05,2013-10-22,0,0,INDONESIA:  BANDA ACEH,5.103,95.971,10,5.5,5,1,2,26.7,5.5,12.1
us2000jnw3,2015-11-04,0,0,INDONESIA:  EAST NUSA TENGGARA:  ALOR,-8.338,124.875,20,6.5,5,0,3,29.9,9.3,0.0
usp000j61k,2021-12-14,5822,0,INDONESIA:  FLORES REGION,-7.603,122.2,18,7.3,9,0,1,0.0,0.0,0.0
us7000gbww,2012-06-04,0,0,INDONESIA:  JAVA,-7.692,106.371,50,5.8,0,0,2,0.0,0.0,0.0
us2000ga2z,2013-07-08,0,0,INDONESIA:  JAVA,-8.803,113.002,60,5.7,0,0,1,0.0,0.0,0.0
usp000j144,2017-12-15,0,0,INDONESIA:  JAVA,-7.492,108.174,90,6.5,7,4,36,29.7,11.9,12.2
usp000j3hm,2018-04-18,0,0,INDONESIA:  JAVA:  BANJARNEGARA,-7.248,109.654,10,4.5,2,3,21,32.4,4.7,4.0
us2000c551,2018-01-23,0,0,INDONESIA:  JAVA:  BANTEN,-7.092,105.963,48,5.9,6,1,11,28.5,27.3,9.5
us1000e1mn,2019-08-02,0,0,INDONESIA:  JAVA:  BANTEN,-7.267,104.825,53,6.9,0,6,3,0.0,0.0,0.0
usp000jyaw,2014-01-25,0,0,INDONESIA:  JAVA:  BANYUMAS,-7.986,109.265,66,6.1,5,0,0,29.6,13.1,89.7
usp000hjpa,2010-01-10,0,0,INDONESIA:  JAVA:  GARUT,-7.907,107.879,65,5.1,0,1,2,28.7,12.1,18.8
us7000cm9n,2020-05-29,5748,7504,INDONESIA:  JAVA:  IJEN,-8.058,114.242,0,0.0,0,1,0,26.9,8.2,0.9
us1000h4vq,2020-03-10,0,0,"INDONESIA:  JAVA:  SUKABUMI, BOGOR",-6.808,106.676,23,5.0,8,0,4,33.1,10.9,7.6
us700038kq,2013-06-22,0,0,INDONESIA:  LOMBOK ISLAND,-8.305,116.058,47,5.1,0,0,50,31.5,4.3,16.8
us2000h69g,2018-07-28,5778,0,INDONESIA:  LOMBOK ISLAND,-8.24,116.508,14,6.4,0,17,355,31.9,12.7,0.0
usp000j4e6,2018-08-05,5685,0,INDONESIA:  LOMBOK ISLAND,-8.258,116.438,34,6.9,0,560,7733,29.2,15.5,0.3
us700034y7,2018-08-09,0,0,INDONESIA:  LOMBOK ISLAND,-8.307,116.23,15,5.9,0,6,24,33.3,7.9,0.0
us10006d92,2018-08-19,5816,0,INDONESIA:  LOMBOK ISLAND,-8.337,116.599,16,6.3,0,2,1,33.9,5.2,0.0
us6000ez2l,2018-08-19,0,0,INDONESIA:  LOMBOK ISLAND,-8.319,116.627,21,6.9,0,11,0,31.9,8.7,0.0
usp000jf7j,2019-03-17,0,0,INDONESIA:  LOMBOK ISLAND,-8.418,116.521,10,5.6,0,6,182,29.9,7.6,21.8
usc000f6jp,2018-06-13,0,0,"INDONESIA:  MADURA ISLAND, JAVA",-7.001,113.888,10,4.6,0,0,6,0.0,0.0,0.0
us6000a7ar,2018-10-10,0,0,"INDONESIA:  MADURA ISLAND, JAVA",-7.453,114.455,9,6.0,5,4,36,33.3,14.1,0.0
us10006ddp,2017-10-31,0,0,INDONESIA:  MALUKU:  AMBON,-3.745,127.752,6,6.1,5,1,0,0.0,0.0,0.0
usp000j294,2019-09-25,0,0,INDONESIA:  MALUKU:  AMBON,-3.45,128.347,18,6.5,0,31,179,28.4,16.9,2.2
usp000jftd,2019-11-12,0,0,INDONESIA:  MALUKU:  AMBON,-3.61,128.299,50,5.0,0,2,3,31.1,12.1,1.1
us1000bms0,2016-06-07,0,0,INDONESIA:  MALUKU:  TERNATE ISLAND,1.279,126.371,31,6.3,4,0,0,0.0,0.0,0.0
us1000ds56,2019-07-14,0,0,INDONESIA:  MOLUCCA ISLANDS:  N,-0.529,128.093,10,7.3,0,8,134,0.0,0.0,0.0
usp000he78,2019-11-14,5733,0,INDONESIA:  MOLUCCA ISLANDS:  N,1.6,126.416,33,7.1,0,1,3,0.0,0.0,0.0
us6000h37b,2012-04-11,5449,0,INDONESIA:  N SUMATRA:  OFF WEST COAST,2.327,93.063,20,8.6,0,10,12,0.0,0.0,0.0
us200029ci,2012-04-11,5450,0,INDONESIA:  N SUMATRA:  OFF WEST COAST,0.802,92.463,25,8.2,0,0,0,0.0,0.0,0.0
us20004gyq,2014-11-15,5578,0,INDONESIA:  N. MOLUCCAS ISLANDS,1.893,126.522,45,7.1,5,0,0,0.0,0.0,0.0
us20004gyp,2010-05-09,0,0,INDONESIA:  N. SUMATRA: SIMEULUE ISLAND,3.748,96.018,38,7.2,0,0,0,0.0,0.0,0.0
us7000fsv8,2015-07-27,0,0,INDONESIA:  PAPUA,-2.629,138.528,48,7.0,5,1,0,31.0,6.5,2.4
us2000bkp8,2019-10-10,0,0,INDONESIA:  PASSO,-3.65,128.216,54,5.0,7,1,2,28.5,10.4,0.3
us2000jepg,2015-09-24,0,0,INDONESIA:  SORONG,-0.59,131.27,10,6.6,5,0,62,29.8,23.1,0.0
usp000jh0q,2018-09-28,0,0,INDONESIA:  SULAWESI,-0.401,119.771,4,6.1,0,1,10,31.8,11.4,0.9
usp000jupt,2018-09-28,5689,0,INDONESIA:  SULAWESI,-0.256,119.846,20,7.5,8,4340,10679,31.8,11.4,0.9
usp000jmyh,2019-04-12,0,0,INDONESIA:  SULAWESI ISLAND: LUWUK,-1.852,122.553,18,6.8,0,1,0,29.9,8.2,6.8
usp000htg4,2018-11-14,0,0,INDONESIA:  SULAWESI:  MAMASA,-2.907,119.392,14,5.5,0,7,0,33.7,10.4,8.6
us70004im9,2021-01-14,0,0,"INDONESIA:  SULAWESI:  MAMUJU, MAJENE",-2.976,118.901,18,6.2,9,105,6489,30.2,14.7,48.9
us100029k5,2017-05-29,0,0,INDONESIA:  SULAWESI:  POSO,-1.292,120.431,12,6.6,7,0,25,30.2,5.6,20.7
usp000hutg,2012-08-18,0,0,"INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG",-1.315,120.096,10,6.3,0,6,43,29.6,7.4,23.0
us7000f3zp,2013-01-21,0,0,INDONESIA:  SUMATERA:  N,4.927,95.907,12,6.1,0,1,15,26.0,6.4,11.7
usp000jgfu,2010-04-06,4763,0,INDONESIA:  SUMATRA,2.383,97.048,31,7.8,0,0,0,0.0,0.0,0.0
usp000htg5,2010-10-25,5342,0,INDONESIA:  SUMATRA,-3.487,100.082,20,7.8,0,431,0,0.0,0.0,0.0
us6000djzq,2011-09-05,0,0,INDONESIA:  SUMATRA,2.965,97.893,91,6.7,0,10,0,31.1,5.9,0.9
us20004ft7,2022-09-30,0,0,INDONESIA:  SUMATRA,2.109,98.928,21,5.9,7,1,0,22.9,6.9,13.3
us60008e67,2016-12-06,0,0,INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA,5.283,96.168,13,6.5,8,104,857,30.2,5.1,4.1
usc000lp1b,2016-06-01,0,0,INDONESIA:  SUMATRA:  PESISIR SELATAN,-2.097,100.665,50,6.6,5,1,30,33.1,7.6,6.1
us2000bsmy,2016-07-31,0,0,INDONESIA:  SUMBAWA ISLAND:  WEST NUSA TENGGARA,-8.194,117.814,21,5.6,6,0,4,31.2,15.0,0.0
us10004f44,2012-07-25,0,0,INDONESIA: BANDA ACEH,2.707,96.045,22,6.5,0,1,0,0.0,0.0,0.0
usb000j5fr,2021-08-26,0,0,INDONESIA: CENTRAL SULAWESI: TOJO UNA-UNA,-0.854,121.523,8,5.5,5,1,0,26.0,7.6,49.0
usp000jp2p,2021-04-10,0,0,"INDONESIA: JAVA: LUMAJANG, MALANG",-8.562,112.519,82,6.0,5,10,39,32.2,6.8,4.9
us1000h3sd,2021-06-16,5788,0,INDONESIA: MALUKU,-3.593,129.503,10,5.8,6,0,0,29.8,7.7,8.8
us2000as7r,2016-01-16,0,0,"INDONESIA: MALUKU:  BURU, AMBALAU ISLAND",-3.873,127.229,4,5.6,3,1,22,29.7,8.8,6.1
us60007arp,2010-06-16,0,0,INDONESIA: NEW GUINEA:  IRIAN JAYA: JAPEN,-2.174,136.543,18,7.0,6,17,0,29.7,6.1,6.6
us20005ddt,2017-11-18,0,0,INDONESIA: NORTH MALUKU: MOROTAI,2.465,128.148,8,5.8,0,1,0,29.9,11.2,2.9
us20002nts,2020-06-04,0,0,INDONESIA: NORTH MALUKU: MOROTAI,2.923,128.248,107,6.4,4,0,0,0.0,0.0,0.0
us20004gba,2022-01-14,0,0,"INDONESIA: PANDEGLANG, BANTEN",-6.929,105.251,37,6.6,8,0,0,27.8,19.4,3.6
us7000h0yv,2016-03-02,5598,0,INDONESIA: SUMATRA:,-4.952,94.33,24,7.8,5,0,0,0.0,0.0,0.0
us6000f2r4,2018-07-21,0,0,INDONESIA: SUMATRA: SOLOK,-0.969,100.769,10,5.2,0,1,2,32.3,5.1,0.7
usp000hzd7,2019-02-27,0,0,INDONESIA: SUMATRA: SOLOK,-1.323,101.578,10,5.4,0,0,48,30.6,5.4,8.6
us20008s7z,2022-02-25,0,0,"INDONESIA: W SUMATRA: PASAMAN, WEST PASAMAN",0.233,100.106,12,6.2,9,11,388,29.8,5.4,12.9
usb000l7nt,2012-08-11,0,0,"IRAN:  AHAR, HARIS, VARZAGAN",38.329,46.826,11,6.5,0,306,3000,27.6,20.4,0.0
usp000hh5v,2017-12-20,0,0,IRAN:  ALBORZ,35.649,50.962,10,4.9,6,2,117,17.4,11.8,0.0
us1000dzhm,2017-05-11,0,0,IRAN:  ARDABIL,39.816,48.57,63,5.1,0,0,20,29.4,25.4,0.0
us1000dvqr,2014-01-02,0,0,IRAN:  BASTAK,27.15,54.448,8,5.3,0,1,30,17.9,7.9,0.0
usb000g3p7,2013-11-28,0,0,IRAN:  BORAZJAN,29.275,51.313,4,5.7,4,8,200,25.5,6.4,0.0
us1000dngn,2013-04-09,0,0,"IRAN:  BUSHEHR PROVINCE:  SHANBE, KAKI, SENA",28.428,51.593,12,6.3,0,37,850,28.2,8.4,0.0
usc000tvdv,2010-08-27,0,0,IRAN:  DAMGHAN-TORUD,35.49,54.47,7,5.7,0,3,200,33.6,21.1,0.0
us6000hn84,2010-11-06,0,0,IRAN:  DORUD-RAZAN,33.37,48.94,5,4.9,0,0,104,19.2,7.0,0.0
usc000gtwf,2011-01-05,0,0,IRAN:  FARS PROVINCE,30.16,51.62,24,4.5,0,0,16,15.2,8.9,0.0
usc000gl4h,2010-07-20,0,0,IRAN:  FARSINAJ,27.022,53.861,10,5.8,0,1,32,39.3,9.4,0.0
usc000gtwm,2014-02-02,0,0,IRAN:  GOHARAN,26.589,57.741,10,5.3,0,0,0,15.0,21.5,0.0
usp000jkdz,2021-01-15,0,0,IRAN:  HORMOZGAN PROVINCE,26.926,55.186,8,5.5,5,0,1,23.3,12.4,0.0
us2000ddrw,2021-11-14,0,0,IRAN:  HORMOZGAN PROVINCE,27.736,56.077,10,6.3,9,2,0,28.4,5.1,0.0
usp000hr7k,2022-07-01,0,0,IRAN:  HORMOZGAN PROVINCE,26.935,55.254,16,6.0,0,5,110,37.1,15.5,0.0
usb000g8rt,2013-05-11,0,0,IRAN:  HORMOZGAN: BASHAGARD,26.56,57.77,15,6.1,0,2,20,29.9,14.8,0.0
usp000hvd6,2014-08-18,0,0,IRAN:  ILAM PROVINCE:  ABDANAN,32.663,47.673,6,6.2,3,0,330,42.2,17.7,2.8
us70008h58,2010-12-20,0,0,IRAN:  KERMAN,28.412,59.18,12,6.5,0,7,25,23.6,11.5,0.0
usp000htpz,2017-12-01,0,0,IRAN:  KERMAN,30.746,57.307,9,6.1,5,0,51,15.4,10.2,0.0
usp000jxa7,2018-09-07,0,0,IRAN:  KERMAN,28.326,59.32,10,5.6,0,1,2,40.2,11.5,0.0
usp000htrf,2018-01-06,0,0,IRAN:  KERMANSHAH,34.585,45.77,10,5.0,7,0,51,13.4,10.2,0.8
